data;surowiec nazwa;surowiec receptura;surowiec wyprodukowany
27-06-2024;POPIÓŁ;330;325
27-06-2024;BV;23.1;23.1
27-06-2024;woda czysta;990;863
27-06-2024;POPIÓŁ LOTNY;280;281
27-06-2024;CEM II 42.5 BS;700;698
27-06-2024;CEM II/BS 42.5;1330;1330
27-06-2024;8-16;5670;5635
27-06-2024;2-8;2807;2880
27-06-2024;0-2;4340;4415
27-06-2024;BV;14;14
27-06-2024;woda czysta;1050;960
27-06-2024;CEM II 42.5 BS;560;554
27-06-2024;CEM II/BS 42.5;1200;1200
27-06-2024;8-16;6080;6110
27-06-2024;2-8;2880;2900
27-06-2024;0-2;5840;6035
27-06-2024;POPIÓŁ;440;435
27-06-2024;BV;24;24
27-06-2024;woda czysta;1280;1122
27-06-2024;CEM II 42.5 BS;280;282
27-06-2024;CEM II/BS 42.5;630;630
27-06-2024;8-16;2887.5;2950
27-06-2024;2-8;857.5;870
27-06-2024;0-2;2677.5;2775
27-06-2024;POPIÓŁ;175;175
27-06-2024;BV;12.25;12.2
27-06-2024;woda czysta;525;454
27-06-2024;CEM II 42.5 BS;280;281
27-06-2024;CEM II/BS 42.5;600;600
27-06-2024;8-16;3040;3065
27-06-2024;2-8;1440;1460
27-06-2024;0-2;2920;3035
27-06-2024;POPIÓŁ;220;220
27-06-2024;BV;12;12
27-06-2024;woda czysta;640;554
27-06-2024;CEM II 42.5 BS;560;559
27-06-2024;CEM II/BS 42.5;1200;1197
27-06-2024;8-16;6080;6110
27-06-2024;2-8;2880;2900
27-06-2024;0-2;5840;6045
27-06-2024;POPIÓŁ;440;445
27-06-2024;BV;24;24
27-06-2024;woda czysta;1280;1168
27-06-2024;CEM II 42.5 BS;800;804
27-06-2024;CEM II/BS 42.5;1200;1202
27-06-2024;8-16;5600;5655
27-06-2024;2-8;2320;2325
27-06-2024;0-2;6400;6615
27-06-2024;POPIÓŁ;440;435
27-06-2024;BV;24;24
27-06-2024;woda czysta;1280;1028
27-06-2024;CEM II 42.5 BS;528;529
27-06-2024;CEM II/BS 42.5;1188;1187
27-06-2024;8-16;5445;5475
27-06-2024;2-8;1617;1635
27-06-2024;0-2;5049;5210
27-06-2024;POPIÓŁ;330;330
27-06-2024;BV;23.1;23.15
27-06-2024;woda czysta;990;858
27-06-2024;CEM II 42.5 BS;700;700
27-06-2024;CEM II/BS 42.5;1050;1051
27-06-2024;8-16;4900;4900
27-06-2024;2-8;2030;2045
27-06-2024;0-2;5600;5760
27-06-2024;POPIÓŁ;385;375
27-06-2024;BV;21;21
27-06-2024;woda czysta;1120;1015
27-06-2024;CEM II 42.5 BS;800;800
27-06-2024;CEM II/BS 42.5;1200;1198
27-06-2024;8-16;5600;5640
27-06-2024;2-8;2320;2460
27-06-2024;0-2;6400;6615
27-06-2024;POPIÓŁ;440;440
27-06-2024;BV;24;24
27-06-2024;woda czysta;1280;1113
27-06-2024;CEM II 42.5 BS;525;525
27-06-2024;CEM II/BS 42.5;1125;1120
27-06-2024;8-16;5700;5760
27-06-2024;2-8;2700;2850
27-06-2024;0-2;5475;5680
27-06-2024;POPIÓŁ;412.5;410
27-06-2024;BV;22.5;22.5
27-06-2024;woda czysta;1200;931
27-06-2024;CEM II 42.5 BS;336;333
27-06-2024;CEM II/BS 42.5;756;752
27-06-2024;8-16;3465;3500
27-06-2024;2-8;1029;1025
27-06-2024;0-2;3213;3315
27-06-2024;POPIÓŁ;210;215
27-06-2024;BV;14.7;14.7
27-06-2024;woda czysta;630;532
04-07-2024;CEM II/AM 52,5;560;554
04-07-2024;CEM III 42.5;840;838
04-07-2024;8-16;5775;5830
04-07-2024;2-8;1715;1715
04-07-2024;0-2;5355;5550
04-07-2024;POPIÓŁ;350;350
04-07-2024;BV;24.5;24.5
04-07-2024;woda czysta;1050;861
04-07-2024;CEM II/AM 52,5;640;640
04-07-2024;CEM III 42.5;1520;1525
04-07-2024;8-16;6280;6330
04-07-2024;2-8;1960;1990
04-07-2024;0-2;6360;6570
04-07-2024;POPIÓŁ;360;355
04-07-2024;BV;28;28
04-07-2024;woda czysta;1200;1041
04-07-2024;CEM II/AM 52,5;640;638
04-07-2024;CEM III 42.5;1520;1520
04-07-2024;8-16;6280;6305
04-07-2024;2-8;1960;1980
04-07-2024;0-2;6360;6530
04-07-2024;POPIÓŁ;360;355
04-07-2024;BV;28;28
04-07-2024;woda czysta;1200;1147
04-07-2024;CEM II/AM 52,5;640;639
04-07-2024;CEM III 42.5;960;960
04-07-2024;8-16;6600;6615
04-07-2024;2-8;1960;1955
04-07-2024;0-2;6120;6300
04-07-2024;POPIÓŁ;400;400
04-07-2024;BV;28;28
04-07-2024;woda czysta;1200;1179
04-07-2024;CEM II/AM 52,5;512;512
04-07-2024;CEM III 42.5;768;768
04-07-2024;8-16;5280;5280
04-07-2024;2-8;1568;1590
04-07-2024;0-2;4896;4995
04-07-2024;POPIÓŁ;320;315
04-07-2024;BV;22.4;22.4
04-07-2024;woda czysta;960;937
04-07-2024;CEM II/AM 52,5;210;209
04-07-2024;CEM III 42.5;450;449
04-07-2024;8-16;2280;2230
04-07-2024;2-8;1080;1150
04-07-2024;0-2;2190;2250
04-07-2024;POPIÓŁ;165;155
04-07-2024;BV;9;9
04-07-2024;woda czysta;480;401
04-07-2024;CEM II/AM 52,5;600;598
04-07-2024;CEM III 42.5;900;899
04-07-2024;8-16;6187.5;6215
04-07-2024;2-8;1837.5;1865
04-07-2024;0-2;5737.5;5895
04-07-2024;POPIÓŁ;375;370
04-07-2024;BV;26.25;26.25
04-07-2024;woda czysta;1125;1099
04-07-2024;CEM II/AM 52,5;80;78
04-07-2024;CEM III 42.5;190;193
04-07-2024;8-16;785;785
04-07-2024;2-8;245;235
04-07-2024;0-2;795;800
04-07-2024;POPIÓŁ;45;0
04-07-2024;BV;3.5;3.4
04-07-2024;woda czysta;150;148
04-07-2024;CEM II/AM 52,5;640;639
04-07-2024;CEM III 42.5;960;958
04-07-2024;8-16;6600;6580
04-07-2024;2-8;1960;1975
04-07-2024;0-2;6120;6260
04-07-2024;POPIÓŁ;400;435
04-07-2024;BV;28;28
04-07-2024;woda czysta;1200;1149
04-07-2024;CEM II/AM 52,5;640;644
04-07-2024;CEM III 42.5;1520;1519
04-07-2024;8-16;6280;6340
04-07-2024;2-8;1960;1970
04-07-2024;0-2;6360;6555
04-07-2024;POPIÓŁ;360;360
04-07-2024;BV;28;28.05
04-07-2024;woda czysta;1200;1031
04-07-2024;CEM II/AM 52,5;640;640
04-07-2024;CEM III 42.5;960;959
04-07-2024;8-16;6600;6650
04-07-2024;2-8;1960;1980
04-07-2024;0-2;6120;6310
04-07-2024;POPIÓŁ;400;400
04-07-2024;BV;28;28
04-07-2024;woda czysta;1200;1022
04-07-2024;CEM II/AM 52,5;105;103
04-07-2024;CEM III 42.5;150;148
04-07-2024;8-16;1215;1235
04-07-2024;2-8;472.5;490
04-07-2024;0-2;1080;1110
04-07-2024;POPIÓŁ;90;90
04-07-2024;BV;3.75;3.75
04-07-2024;woda czysta;240;129
04-07-2024;CEM II/AM 52,5;800;805
04-07-2024;CEM III 42.5;1200;1201
04-07-2024;8-16;5600;5635
04-07-2024;2-8;2320;2310
04-07-2024;0-2;6400;6625
04-07-2024;POPIÓŁ;440;440
04-07-2024;BV;24;24
04-07-2024;woda czysta;1280;1058
04-07-2024;CEM II/AM 52,5;640;638
04-07-2024;CEM III 42.5;960;961
04-07-2024;8-16;6600;6610
04-07-2024;2-8;1960;1985
04-07-2024;0-2;6120;6330
04-07-2024;POPIÓŁ;400;395
04-07-2024;BV;28;28
04-07-2024;woda czysta;1200;1034
04-07-2024;CEM II/AM 52,5;480;482
04-07-2024;CEM III 42.5;720;720
04-07-2024;8-16;4950;5000
04-07-2024;2-8;1470;1480
04-07-2024;0-2;4590;4755
04-07-2024;POPIÓŁ;300;300
04-07-2024;BV;21;21
04-07-2024;woda czysta;900;776
04-07-2024;CEM II/AM 52,5;800;798
04-07-2024;CEM III 42.5;1200;1199
04-07-2024;8-16;5600;5620
04-07-2024;2-8;2320;2350
04-07-2024;0-2;6400;6615
04-07-2024;POPIÓŁ;440;440
04-07-2024;BV;24;24
04-07-2024;woda czysta;1280;1075
04-07-2024;CEM II/AM 52,5;720;719
04-07-2024;CEM III 42.5;1710;1709
04-07-2024;8-16;7065;7115
04-07-2024;2-8;2205;2220
04-07-2024;0-2;7155;7370
04-07-2024;POPIÓŁ;405;400
04-07-2024;BV;31.5;31.5
04-07-2024;woda czysta;1350;1146
04-07-2024;POPIÓŁ LOTNY;88;92
04-07-2024;CEM II/AM 52,5;220;219
04-07-2024;CEM III 42.5;418;416
04-07-2024;8-16;1782;1765
04-07-2024;2-8;882.2;890
04-07-2024;0-2;1364;1410
04-07-2024;BV;4.4;4.4
04-07-2024;woda czysta;330;324
04-07-2024;CEM II/AM 52,5;160;161
04-07-2024;CEM III 42.5;240;241
04-07-2024;8-16;1650;1655
04-07-2024;2-8;490;500
04-07-2024;0-2;1530;1590
04-07-2024;POPIÓŁ;100;100
04-07-2024;BV;7;7
04-07-2024;woda czysta;300;259
04-07-2024;CEM II/AM 52,5;384;389
04-07-2024;CEM III 42.5;576;574
04-07-2024;8-16;3960;4015
04-07-2024;2-8;1176;1180
04-07-2024;0-2;3672;3805
04-07-2024;POPIÓŁ;240;240
04-07-2024;BV;16.8;16.8
04-07-2024;woda czysta;720;631
04-07-2024;CEM II/AM 52,5;400;399
04-07-2024;CEM III 42.5;600;601
04-07-2024;8-16;2800;2810
04-07-2024;2-8;1160;1175
04-07-2024;0-2;3200;3310
04-07-2024;POPIÓŁ;220;220
04-07-2024;BV;12;12
04-07-2024;woda czysta;640;538
04-07-2024;CEM II/AM 52,5;488;493
04-07-2024;CEM III 42.5;976;976
04-07-2024;8-16;4270;4275
04-07-2024;2-8;2196;2325
04-07-2024;0-2;4636;4735
04-07-2024;POPIÓŁ;305;300
04-07-2024;BV;15.25;15.25
04-07-2024;woda czysta;915;729
04-07-2024;CEM II/AM 52,5;640;638
04-07-2024;CEM III 42.5;960;960
04-07-2024;8-16;6600;6705
04-07-2024;2-8;1960;1955
04-07-2024;0-2;6120;6305
04-07-2024;POPIÓŁ;400;400
04-07-2024;BV;28;28
04-07-2024;woda czysta;1200;917
04-07-2024;CEM II/AM 52,5;640;642
04-07-2024;CEM III 42.5;960;960
04-07-2024;8-16;6600;6645
04-07-2024;2-8;1960;1965
04-07-2024;0-2;6120;6335
04-07-2024;POPIÓŁ;400;400
04-07-2024;BV;28;27.95
04-07-2024;woda czysta;1200;898
04-07-2024;CEM II/AM 52,5;432;431
04-07-2024;CEM III 42.5;648;648
04-07-2024;8-16;4455;4485
04-07-2024;2-8;1323;1340
04-07-2024;0-2;4131;4280
04-07-2024;POPIÓŁ;270;270
04-07-2024;BV;18.9;18.9
04-07-2024;woda czysta;810;643
04-07-2024;CEM II/AM 52,5;720;722
04-07-2024;CEM III 42.5;720;719
04-07-2024;2-8;6360;6415
04-07-2024;0-2;4380;4535
04-07-2024;POPIÓŁ;330;330
04-07-2024;BV;9;9
04-07-2024;POLIMER;6;6.05
04-07-2024;woda czysta;960;745
04-07-2024;CEM II/AM 52,5;488;486
04-07-2024;CEM III 42.5;732;731
04-07-2024;8-16;5032.5;5070
04-07-2024;2-8;1494.5;1490
04-07-2024;0-2;4666.5;4840
04-07-2024;POPIÓŁ;305;305
04-07-2024;BV;21.35;21.35
04-07-2024;woda czysta;915;712
04-07-2024;CEM II/AM 52,5;560;557
04-07-2024;CEM III 42.5;840;837
04-07-2024;8-16;5775;5850
04-07-2024;2-8;1715;1745
04-07-2024;0-2;5355;5545
04-07-2024;POPIÓŁ;350;345
04-07-2024;BV;24.5;24.5
04-07-2024;woda czysta;1050;834
04-07-2024;CEM II/AM 52,5;560;559
04-07-2024;CEM III 42.5;1330;1330
04-07-2024;8-16;5495;5560
04-07-2024;2-8;1715;1730
04-07-2024;0-2;5565;5745
04-07-2024;POPIÓŁ;315;335
04-07-2024;BV;24.5;24.5
04-07-2024;woda czysta;1050;811
04-07-2024;CEM II/AM 52,5;595;591
04-07-2024;CEM III 42.5;680;679
04-07-2024;0-32;9826;9815
04-07-2024;8-16;3332;3360
04-07-2024;2-8;1844.5;1855
04-07-2024;0-2;1275;1325
04-07-2024;woda czysta;1190;1246
04-07-2024;CEM II/AM 52,5;672;671
04-07-2024;CEM III 42.5;1007.9999;1007
04-07-2024;8-16;6929.9995;6940
04-07-2024;2-8;2058;2090
04-07-2024;0-2;6425.9995;6635
04-07-2024;POPIÓŁ;420;405
04-07-2024;BV;29.4;29.4
04-07-2024;woda czysta;1260;1046
04-07-2024;CEM II/AM 52,5;560;562
04-07-2024;CEM III 42.5;840;840
04-07-2024;8-16;5775;5805
04-07-2024;2-8;1715;1745
04-07-2024;0-2;5355;5515
04-07-2024;POPIÓŁ;350;345
04-07-2024;BV;24.5;24.5
04-07-2024;woda czysta;1050;891
04-07-2024;CEM II/AM 52,5;400;401
04-07-2024;CEM III 42.5;600;600
04-07-2024;8-16;4125;4145
04-07-2024;2-8;1225;1250
04-07-2024;0-2;3824.9998;3960
04-07-2024;POPIÓŁ;250;260
04-07-2024;BV;17.5;17.5
04-07-2024;woda czysta;749.9999;626
04-07-2024;CEM II/AM 52,5;560;560
04-07-2024;CEM III 42.5;1330;1323
04-07-2024;8-16;5495;5515
04-07-2024;2-8;1715;1745
04-07-2024;0-2;5565;5755
04-07-2024;POPIÓŁ;315;300
04-07-2024;BV;24.5;24.5
04-07-2024;woda czysta;1050;878
04-07-2024;CEM II/AM 52,5;560;558
04-07-2024;CEM III 42.5;800;801
04-07-2024;8-16;6480;6525
04-07-2024;2-8;2520;2495
04-07-2024;0-2;5760;5975
04-07-2024;POPIÓŁ;480;480
04-07-2024;BV;20;20
04-07-2024;woda czysta;1280;1023
04-07-2024;CEM II/AM 52,5;520;522
04-07-2024;CEM III 42.5;1235;1235
04-07-2024;8-16;5102.5;5155
04-07-2024;2-8;1592.5;1620
04-07-2024;0-2;5167.5;5320
04-07-2024;POPIÓŁ;292.5;285
04-07-2024;BV;22.75;22.75
04-07-2024;woda czysta;975;812
04-07-2024;CEM II/AM 52,5;320;319
04-07-2024;CEM III 42.5;480;480
04-07-2024;8-16;3300;3325
04-07-2024;2-8;980;1010
04-07-2024;0-2;3060;3160
04-07-2024;POPIÓŁ;200;200
04-07-2024;POLIMER;8;8
04-07-2024;woda czysta;600;471
04-07-2024;CEM II/AM 52,5;576;578
04-07-2024;CEM III 42.5;864;865
04-07-2024;8-16;5940;5975
04-07-2024;2-8;1764;1785
04-07-2024;0-2;5508;5690
04-07-2024;POPIÓŁ;360;360
04-07-2024;POLIMER;14.4;14.4
04-07-2024;woda czysta;1080;884
04-07-2024;CEM II/AM 52,5;560;560
04-07-2024;CEM III 42.5;800;802
04-07-2024;8-16;6480;6485
04-07-2024;2-8;2520;2640
04-07-2024;0-2;5760;5900
04-07-2024;POPIÓŁ;480;475
04-07-2024;BV;20;20
04-07-2024;woda czysta;1280;1032
05-07-2024;CEM II/AM 52,5;720;720
05-07-2024;CEM III 42.5;1280;1284
05-07-2024;8-16;6400;6410
05-07-2024;2-8;2320;2525
05-07-2024;0-2;5600;5755
05-07-2024;POPIÓŁ;480;480
05-07-2024;BV;24;24
05-07-2024;woda czysta;1280;986
05-07-2024;CEM II/AM 52,5;720;718
05-07-2024;CEM III 42.5;1280;1283
05-07-2024;8-16;6400;6450
05-07-2024;2-8;2320;2340
05-07-2024;0-2;5600;5815
05-07-2024;POPIÓŁ;480;480
05-07-2024;BV;24;24.05
05-07-2024;woda czysta;1280;992
05-07-2024;CEM II/AM 52,5;640;641
05-07-2024;CEM III 42.5;1520;1521
05-07-2024;8-16;6280;6305
05-07-2024;2-8;1960;2015
05-07-2024;0-2;6360;6570
05-07-2024;POPIÓŁ;360;360
05-07-2024;BV;28;28
05-07-2024;woda czysta;1200;920
05-07-2024;CEM II/AM 52,5;600;597
05-07-2024;CEM III 42.5;1425;1426
05-07-2024;8-16;5887.5;5945
05-07-2024;2-8;1837.5;1860
05-07-2024;0-2;5962.5;6170
05-07-2024;POPIÓŁ;337.5;335
05-07-2024;BV;26.25;26.25
05-07-2024;woda czysta;1125;929
05-07-2024;CEM II/AM 52,5;140;137
05-07-2024;CEM III 42.5;140;139
05-07-2024;2-8;1498;1515
05-07-2024;0-2;1015;1030
05-07-2024;POPIÓŁ;70;75
05-07-2024;BV;2.1;2.1
05-07-2024;woda czysta;224;126
05-07-2024;CEM II/AM 52,5;360;354
05-07-2024;CEM III 42.5;540;538
05-07-2024;8-16;3712.5;3750
05-07-2024;2-8;1102.5;1115
05-07-2024;0-2;3442.5;3565
05-07-2024;POPIÓŁ;225;210
05-07-2024;BV;15.75;15.75
05-07-2024;woda czysta;675;579
05-07-2024;CEM II/AM 52,5;490;487
05-07-2024;CEM III 42.5;560;559
05-07-2024;0-32;8092;8105
05-07-2024;8-16;2744;2745
05-07-2024;2-8;1519;1525
05-07-2024;0-2;1050;1055
05-07-2024;woda czysta;980;1098
05-07-2024;POPIÓŁ LOTNY;198;194
05-07-2024;CEM II/AM 52,5;360;359
05-07-2024;CEM III 42.5;684;684
05-07-2024;2-8;3924;3970
05-07-2024;0-2;2520;2640
05-07-2024;BV;9;9
05-07-2024;woda czysta;576;467
05-07-2024;CEM II/AM 52,5;720;722
05-07-2024;CEM III 42.5;1280;1279
05-07-2024;8-16;6400;6500
05-07-2024;2-8;2320;2290
05-07-2024;0-2;5600;5810
05-07-2024;POPIÓŁ;480;485
05-07-2024;BV;24;24.05
05-07-2024;woda czysta;1280;993
05-07-2024;CEM II/AM 52,5;560;559
05-07-2024;CEM III 42.5;640;642
05-07-2024;0-32;9248;9220
05-07-2024;8-16;3136;3210
05-07-2024;2-8;1736;1760
05-07-2024;0-2;1200;1205
05-07-2024;woda czysta;1120;1459
05-07-2024;CEM II/AM 52,5;664;663
05-07-2024;CEM III 42.5;996;996
05-07-2024;8-16;6847.5;6910
05-07-2024;2-8;2033.5;2035
05-07-2024;0-2;6349.5;6550
05-07-2024;POPIÓŁ;415;395
05-07-2024;BV;29.05;29.1
05-07-2024;woda czysta;1245;1053
05-07-2024;CEM II/AM 52,5;480;479
05-07-2024;CEM III 42.5;1140;1141
05-07-2024;8-16;4710;4740
05-07-2024;2-8;1470;1475
05-07-2024;0-2;4770;4935
05-07-2024;POPIÓŁ;270;265
05-07-2024;BV;21;21.1
05-07-2024;woda czysta;900;755
05-07-2024;CEM II/AM 52,5;720;718
05-07-2024;CEM III 42.5;1710;1710
05-07-2024;8-16;7065;7085
05-07-2024;2-8;2205;2210
05-07-2024;0-2;7155;7400
05-07-2024;POPIÓŁ;585;580
05-07-2024;BV;31.5;31.5
05-07-2024;woda czysta;1350;1158
05-07-2024;CEM II/AM 52,5;648;647
05-07-2024;CEM III 42.5;972.0001;973
05-07-2024;8-16;6682.5005;6785
05-07-2024;2-8;1984.5001;1975
05-07-2024;0-2;6196.5005;6375
05-07-2024;POPIÓŁ;405;400
05-07-2024;BV;28.35;28.35
05-07-2024;woda czysta;1215;996
05-07-2024;CEM II/AM 52,5;585;583
05-07-2024;CEM III 42.5;585;586
05-07-2024;8-16;7110;7165
05-07-2024;2-8;2970;2990
05-07-2024;0-2;6705;6935
05-07-2024;POPIÓŁ;810;810
05-07-2024;woda czysta;1440;1244
05-07-2024;CEM II/AM 52,5;440;438
05-07-2024;CEM III 42.5;880;881
05-07-2024;8-16;3850;3870
05-07-2024;2-8;1980;1965
05-07-2024;0-2;4180;4310
05-07-2024;POPIÓŁ;275;280
05-07-2024;BV;13.75;13.75
05-07-2024;woda czysta;825;689
05-07-2024;CEM II/AM 52,5;640;639
05-07-2024;CEM III 42.5;960;958
05-07-2024;8-16;6600;6630
05-07-2024;2-8;1960;1980
05-07-2024;0-2;6120;6320
05-07-2024;POPIÓŁ;400;400
05-07-2024;BV;28;28
05-07-2024;woda czysta;1200;1015
05-07-2024;CEM II/AM 52,5;704;700
05-07-2024;CEM III 42.5;1056;1060
05-07-2024;8-16;7260;7315
05-07-2024;2-8;2156;2180
05-07-2024;0-2;6732;6955
05-07-2024;POPIÓŁ;440;440
05-07-2024;BV;30.8;30.85
05-07-2024;woda czysta;1320;1076
05-07-2024;CEM II/AM 52,5;440;438
05-07-2024;CEM III 42.5;880;880
05-07-2024;8-16;3850;3910
05-07-2024;2-8;1980;1960
05-07-2024;0-2;4180;4315
05-07-2024;POPIÓŁ;275;280
05-07-2024;BV;13.75;13.7
05-07-2024;woda czysta;825;705
05-07-2024;CEM II/AM 52,5;292.5;288
05-07-2024;CEM III 42.5;292.5;293
05-07-2024;8-16;3555;3575
05-07-2024;2-8;1485;1530
05-07-2024;0-2;3352.5;3460
05-07-2024;POPIÓŁ;405;400
05-07-2024;woda czysta;720;625
05-07-2024;CEM II/AM 52,5;640;642
05-07-2024;CEM III 42.5;960;962
05-07-2024;8-16;6600;6665
05-07-2024;2-8;1960;1965
05-07-2024;0-2;6120;6305
05-07-2024;POPIÓŁ;400;390
05-07-2024;BV;28;28
05-07-2024;woda czysta;1200;1014
05-07-2024;CEM II/AM 52,5;720;717
05-07-2024;CEM III 42.5;1080;1079
05-07-2024;8-16;7425;7480
05-07-2024;2-8;2205;2230
05-07-2024;0-2;6885;7095
05-07-2024;POPIÓŁ;450;455
05-07-2024;BV;31.5;31.5
05-07-2024;woda czysta;1350;1137
05-07-2024;CEM II/AM 52,5;720;723
05-07-2024;CEM III 42.5;1080;1078
05-07-2024;8-16;7425;7475
05-07-2024;2-8;2205;2210
05-07-2024;0-2;6885;7115
05-07-2024;POPIÓŁ;450;455
05-07-2024;BV;31.5;31.45
05-07-2024;woda czysta;1350;1133
05-07-2024;CEM II/AM 52,5;720;723
05-07-2024;CEM III 42.5;1440;1439
05-07-2024;8-16;6300;6345
05-07-2024;2-8;3240;3245
05-07-2024;0-2;6840;7090
05-07-2024;POPIÓŁ;450;450
05-07-2024;BV;22.5;22.5
05-07-2024;woda czysta;1350;1037
05-07-2024;CEM II/AM 52,5;558;555
05-07-2024;CEM III 42.5;1178;1177
05-07-2024;2-8;6696;6765
05-07-2024;0-2;4340;4485
05-07-2024;POPIÓŁ;310;300
05-07-2024;BV;18.6;18.55
05-07-2024;woda czysta;1054;855
05-07-2024;POPIÓŁ LOTNY;160;160
05-07-2024;CEM II/AM 52,5;400;402
05-07-2024;CEM III 42.5;760;759
05-07-2024;8-16;3240;3285
05-07-2024;2-8;1604;1615
05-07-2024;0-2;2480;2575
05-07-2024;BV;8;8
05-07-2024;woda czysta;600;519
05-07-2024;CEM II/AM 52,5;640;639
05-07-2024;CEM III 42.5;1280;1281
05-07-2024;8-16;5600;5670
05-07-2024;2-8;2880;2895
05-07-2024;0-2;6080;6290
05-07-2024;POPIÓŁ;400;410
05-07-2024;BV;20;20
05-07-2024;woda czysta;1200;921
05-07-2024;CEM II/AM 52,5;480;479
05-07-2024;CEM III 42.5;720;720
05-07-2024;8-16;4950;4980
05-07-2024;2-8;1470;1485
05-07-2024;0-2;4590;4735
05-07-2024;POPIÓŁ;300;300
05-07-2024;BV;21;21
05-07-2024;woda czysta;900;753
05-07-2024;CEM II/AM 52,5;440;439
05-07-2024;CEM III 42.5;660;659
05-07-2024;8-16;4537.5;4585
05-07-2024;2-8;1347.5;1365
05-07-2024;0-2;4207.5;4345
05-07-2024;POPIÓŁ;275;265
05-07-2024;BV;19.25;19.25
05-07-2024;woda czysta;825;662
05-07-2024;CEM II/AM 52,5;560;559
05-07-2024;CEM III 42.5;800;800
05-07-2024;8-16;6480;6540
05-07-2024;2-8;2520;2675
05-07-2024;0-2;5760;5965
05-07-2024;POPIÓŁ;480;485
05-07-2024;BV;20;20
05-07-2024;woda czysta;1280;988
05-07-2024;CEM II/AM 52,5;560;557
05-07-2024;CEM III 42.5;800;801
05-07-2024;8-16;6480;6490
05-07-2024;2-8;2520;2780
05-07-2024;0-2;5760;5920
05-07-2024;POPIÓŁ;480;485
05-07-2024;BV;20;20
05-07-2024;woda czysta;1280;985
08-07-2024;CEM II/AM 52,5;480;479
08-07-2024;CEM III 42.5;720;718
08-07-2024;8-16;4950;4950
08-07-2024;2-8;1470;1555
08-07-2024;0-2;4590;4695
08-07-2024;POPIÓŁ;300;300
08-07-2024;BV;21;21
08-07-2024;woda czysta;900;697
08-07-2024;CEM II/AM 52,5;640;639
08-07-2024;CEM III 42.5;960;956
08-07-2024;8-16;6600;6670
08-07-2024;2-8;1960;1975
08-07-2024;0-2;6120;6375
08-07-2024;POPIÓŁ;400;390
08-07-2024;BV;28;28
08-07-2024;woda czysta;1200;939
08-07-2024;CEM II/AM 52,5;640;639
08-07-2024;CEM III 42.5;960;959
08-07-2024;8-16;6600;6605
08-07-2024;2-8;1960;2085
08-07-2024;0-2;6120;6280
08-07-2024;POPIÓŁ;400;395
08-07-2024;BV;28;27.95
08-07-2024;woda czysta;1200;966
08-07-2024;CEM II/AM 52,5;720;719
08-07-2024;CEM III 42.5;1710;1709
08-07-2024;8-16;7065;7100
08-07-2024;2-8;2205;2260
08-07-2024;0-2;7155;7375
08-07-2024;POPIÓŁ;405;410
08-07-2024;BV;31.5;31.5
08-07-2024;woda czysta;1350;1135
08-07-2024;CEM II/AM 52,5;416;418
08-07-2024;CEM III 42.5;624;624
08-07-2024;8-16;4290;4310
08-07-2024;2-8;1274;1305
08-07-2024;0-2;3978;4115
08-07-2024;POPIÓŁ;260;265
08-07-2024;BV;18.2;18.2
08-07-2024;woda czysta;780;653
08-07-2024;CEM II/AM 52,5;400;400
08-07-2024;CEM III 42.5;600;600
08-07-2024;8-16;4125;4170
08-07-2024;2-8;1225;1225
08-07-2024;0-2;3825;3950
08-07-2024;POPIÓŁ;250;255
08-07-2024;BV;17.5;17.5
08-07-2024;woda czysta;750;632
08-07-2024;CEM II/AM 52,5;525;525
08-07-2024;CEM III 42.5;1125;1124
08-07-2024;8-16;5700;5695
08-07-2024;2-8;2700;2810
08-07-2024;0-2;5475;5605
08-07-2024;POPIÓŁ;412.5;405
08-07-2024;BV;22.5;22.5
08-07-2024;woda czysta;1200;945
08-07-2024;CEM II/AM 52,5;656;655
08-07-2024;CEM III 42.5;984;982
08-07-2024;8-16;6765;6815
08-07-2024;2-8;2009;2050
08-07-2024;0-2;6273;6485
08-07-2024;POPIÓŁ;410;405
08-07-2024;BV;28.7;28.7
08-07-2024;woda czysta;1230;976
08-07-2024;CEM II/AM 52,5;584;584
08-07-2024;CEM III 42.5;876;874
08-07-2024;8-16;6022.5;6065
08-07-2024;2-8;1788.5;1810
08-07-2024;0-2;5584.5;5765
08-07-2024;POPIÓŁ;365;360
08-07-2024;BV;25.55;25.55
08-07-2024;woda czysta;1095;912
08-07-2024;CEM II/AM 52,5;656;657
08-07-2024;CEM III 42.5;1558;1556
08-07-2024;8-16;6437;6445
08-07-2024;2-8;2009;2015
08-07-2024;0-2;6519;6720
08-07-2024;POPIÓŁ;369;390
08-07-2024;BV;28.7;28.7
08-07-2024;woda czysta;1230;1028
08-07-2024;CEM II/AM 52,5;672;672
08-07-2024;CEM III 42.5;1007.9999;1008
08-07-2024;8-16;6929.9995;6995
08-07-2024;2-8;2058;2070
08-07-2024;0-2;6425.9995;6625
08-07-2024;POPIÓŁ;420;420
08-07-2024;BV;29.4;29.4
08-07-2024;woda czysta;1260;1054
08-07-2024;POPIÓŁ LOTNY;120;122
08-07-2024;CEM II/AM 52,5;300;300
08-07-2024;CEM III 42.5;570;569
08-07-2024;8-16;2430;2470
08-07-2024;2-8;1203;1180
08-07-2024;0-2;1860;1925
08-07-2024;BV;6;5.95
08-07-2024;woda czysta;450;407
09-07-2024;CEM II/AM 52,5;640;638
